Mutual Fund Name	 Issue_Date	 Name of Issuer	 CUSIP	 Shares	 
ADVANCE_CAPITAL_I_INC	2013-10-21	EMC CORPORATION - MA	268648102	51,390	
ADVANCE_CAPITAL_I_INC	2013-10-21	ENERGIZER HOLDINGS	29266R108	5,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	EQUINIX INC	29444U502	4,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	ESTERLINE TECH	297425100	3,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	ESSEX PROPERTY TRUST	297178105	3,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	EAST-WEST BANCORP INC	27579R104	16,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	EAGLE MATERIALS	26969P108	6,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	EXTRA SPACE STORAGE	30225T102	9,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	FIRST AMERICAN FINAN	31847R102	15,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	FORTUNE BRANDS HOME & SECURITIES	34964C106	15,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	FAIRCHILD SEMICONDUCTOR INC	303726103	22,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	Freeport-McMoRan	35671D857	14,910	
ADVANCE_CAPITAL_I_INC	2013-10-21	FEDEX CORPORATION	31428X106	5,710	
ADVANCE_CAPITAL_I_INC	2013-10-21	FIRST HORIZON NATIONAL CORP.	320517105	24,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	FIDELITY NATL INFORM	31620M106	9,010	
ADVANCE_CAPITAL_I_INC	2013-10-21	FOOT LOCKER INCCOM	344849104	13,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	FLOWERS FOODS INC	343498101	16,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	FLUOR CORP	343412102	13,850	
ADVANCE_CAPITAL_I_INC	2013-10-21	FIRSTMERIT CORP	337915102	21,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	FIDELITY NATIONAL	31620R105	15,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	FIRST NIAGARA FINANC	33582V108	44,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	FEDERAL REALTY INVES	313747206	6,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	FULTON FINANCIAL COR	360271100	29,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	GENERAL DYNAMICS CORPORATION	369550108	4,740	
ADVANCE_CAPITAL_I_INC	2013-10-21	GENERAL ELECTRIC COMPANY	369604103	36,490	
ADVANCE_CAPITAL_I_INC	2013-10-21	GILEAD SCIENCES, INC.	375558103	20,080	
ADVANCE_CAPITAL_I_INC	2013-10-21	GREEN MTN COFFEE	393122106	6,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	GATX CORP	361448103	7,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	RANDGOLD RESOURCES	752344309	6,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	GOOGLE	38259P508	1,470	
ADVANCE_CAPITAL_I_INC	2013-10-21	GLOBAL PAYMENTS INC	37940X102	9,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	GENESEE & WYOMING	371559105	4,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	GREAT PLAINS ENERGY	391164100	20,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	HANCOCK HOLDING CO	410120109	12,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	HANESBRAND INC	410345102	9,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	HCC Insurance Hldgs.	404132102	9,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	HOME DEPOT	437076102	5,980	
ADVANCE_CAPITAL_I_INC	2013-10-21	HAWAIIAN ELECTRIC INDUSTRIES, INC.	419870100	9,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	HOLLYFRONTIER CORP	436106108	25,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	HELIX ENERGY SOLUTIONS GROUP	42330P107	9,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	HOME PROPERTIES INC	437306103	7,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	HMS HOLDINGS CORP.	40425J101	19,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	HEALTH NET INC	42222G108	7,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	HOLOGIC INC	436440101	24,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	HELMERICH & PAYNE	423452101	5,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	HOSPITALITY PROPERTI	44106M102	12,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	HILLSHIRE BRANDS CO	432589109	7,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	HSN INC.	404303109	5,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	HUBBELL INC	443510201	3,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	IAC/INTERACTIVECORP	44919P508	12,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	IBM	459200101	6,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	INTERNATIONAL BANCSH	459044103	11,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	INTERDIGITAL INC	45867G101	7,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	IDEXX LABORATORIES	45168D104	5,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	IDEX CORPORATION	45167R104	5,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	INFORMATICA CORP	45666Q102	6,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	INGREDION INC.	457187102	12,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	WORLD FUEL SERVICES	981475106	7,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	INTEL	458140100	27,220	
ADVANCE_CAPITAL_I_INC	2013-10-21	INTREPID POTASH INC	46121Y102	23,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	GARTNER INCCOM	366651107	8,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	ILLINOIS TOOL WORKS	452308109	2,820	
ADVANCE_CAPITAL_I_INC	2013-10-21	INVESCO LTD	G491BT108	24,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	JETBLUE AIRWAYS CORP	477143101	42,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	JACK HENRY & ASSOC.	426281101	5,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	JONES LANG LASALLE, INC.	48020Q107	5,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	JOHNSON & JOHNSON	478160104	4,410	
ADVANCE_CAPITAL_I_INC	2013-10-21	JOY GLOBAL INC	481165108	12,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	JP MORGAN CHASE & CO.	46625H100	18,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	WILEY JOHN & SONS	968223206	4,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	KBR INC	48242W106	18,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	KIRBY CORPCOM	497266106	5,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	KENNAMETAL INC	489170100	7,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	COCA COLA	191216100	10,250	
ADVANCE_CAPITAL_I_INC	2013-10-21	MICHAEL KORS HOLDING	G60754101	9,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	KRAFT FOODS GROUP	50076Q106	8,223	
ADVANCE_CAPITAL_I_INC	2013-10-21	KOHLS CORPORATION	500255104	15,140	
ADVANCE_CAPITAL_I_INC	2013-10-21	LAMAR ADVERTISING COMPANY	512815101	5,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	LINCOLN ELECTRIC	533900106	5,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	LENNOX INTERNATIONAL	526107107	4,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	LKQ CORPCOM	501889208	23,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	LILLY (ELI)	532457108	7,760	
ADVANCE_CAPITAL_I_INC	2013-10-21	ALLIANT ENERGY CORP	018802108	10,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	LIFEPOINT HOSPITALS	53219L109	7,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	LOUISIANA-PACIFIC CO	546347105	13,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	LIBERTY PPTY TRSH	531172104	7,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	LANDSTAR SYSTEM INC	515098101	4,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	MANPOWER INCORPORATED	56418H100	5,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	MATSON INC	57686G105	8,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	MCDONALD'S CORPORATION	580135101	4,220	
ADVANCE_CAPITAL_I_INC	2013-10-21	MICROS SYSTEMS INC	594901100	7,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	MEDNAX INC	58502B106	4,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	MDC HOLDINGS INC	552676108	8,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	MEDTRONIC INC.	585055106	7,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	MDU RES GROUP INC	552690109	17,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	MENTOR GRAPHICS CORP	587200106	8,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	MOHAWK INDUSTRIES	608190104	4,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	MILLER HERMAN INC	600544100	10,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	MARATHON PETROLEUM	56585A102	8,760	
ADVANCE_CAPITAL_I_INC	2013-10-21	MERCK & COMPANY, INC.	58933Y105	16,890	
ADVANCE_CAPITAL_I_INC	2013-10-21	MARATHON OIL CORP.	565849106	25,650	
ADVANCE_CAPITAL_I_INC	2013-10-21	MORGAN STANLEY DEAN WITTER  & COMPANY	617446448	30,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	MINE SAFETY APPLIANC	602720104	5,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	MSCI INC	55354G100	8,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	MICROSOFT	594918104	47,160	
ADVANCE_CAPITAL_I_INC	2013-10-21	MSC INDUSTRIAL DIREC	553530106	6,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	METTLER-TOLEDO INTL.	592688105	1,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	MYLAN INCCOM	628530107	27,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	NATIONAL INSTRUMENTS CORP.	636518102	9,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	NCR CORPCOM	62886E108	15,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	NATIONAL FUEL GAS	636180101	7,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	NATIONAL RETAIL PROP	637417106	7,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	NATIONAL OILWELL VARCO INC	637071101	17,950	
ADVANCE_CAPITAL_I_INC	2013-10-21	NEUSTAR INC	64126X201	6,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	NUANCE COMMUNICATION.*	67020Y100	33,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	NV ENERGY INCCOM	67073Y106	21,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	NXP SEMICONDUCTOR	N6596X109	8,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	NEW YORK COMM BANCOR	649445103	40,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	REALTY INCOME CORP	756109104	18,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	OMNICARE INC	681904108	12,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	OGE ENERGY PROGRAM	670837103	18,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	OCEANEERING INTERNAT	675232102	10,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	OIL STATES INTL	678026105	8,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	ORACLE	68389X105	31,340	
ADVANCE_CAPITAL_I_INC	2013-10-21	OLD REPUBLIC INTL	680223104	22,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	OSHKOSH CORP	688239201	8,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	OUTERWALL, INC.	690070107	17,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	OCCIDENTAL PETROLEUM	674599105	18,650	
ADVANCE_CAPITAL_I_INC	2013-10-21	VERIFONE SYSTEMS INC	92342Y109	10,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	PROSPERITY BANCSHARE	743606105	4,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	PETSMART INC.	716768106	11,760	
ADVANCE_CAPITAL_I_INC	2013-10-21	PFIZER INC.	717081103	28,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	PROCTOR & GAMBLE	742718109	15,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	POLARIS INDUSTRIES	731068102	6,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	PACKAGING CORP OF AM	695156109	6,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	PHILIP MORRIS INTL	718172109	9,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	PTC INC	69370C100	11,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	PNC BANK CORPORATION	693475105	7,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	PNM RESOURCES INC	69349H107	13,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	PANERA BREAD CO	69840W108	4,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	PPG INDS INC.	693506107	2,950	
ADVANCE_CAPITAL_I_INC	2013-10-21	PPL CORPORATION	69351T106	13,060	
ADVANCE_CAPITAL_I_INC	2013-10-21	PERRIGO COMPANY	714290103	8,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	QUALCOMM INC	747525103	19,980	
ADVANCE_CAPITAL_I_INC	2013-10-21	QUESTCOR PHARM	74835Y101	10,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	REGAL BELOIT CORP	758750103	4,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	EVEREST REINSURANCE	G3223R108	4,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	REGENCY CENTERS CORP	758849103	8,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	RF MICRO DEVICES INC.	749941100	52,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	REINSURANCE GROUP AMER INC	759351604	17,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	ROYAL GOLD INC	780287108	11,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	RIO TINTO PLC	767204100	9,810	
ADVANCE_CAPITAL_I_INC	2013-10-21	RAYMOND JAMES FINANCIAL, INC.	754730109	13,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	ROCK-TENN CO	772739207	6,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	ROSETTA RESOURCES	777779307	5,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	ROSS STORES	778296103	4,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	ROVI CORP	779376102	24,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	RPM INTERNATIONAL INC	749685103	12,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	RR DONNELLEY & SONS	257867101	16,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	RELIANCE STEEL & ALU	759509102	7,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	RIVERBED TECHNOLOGY	768573107	15,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	RAYONIER INC	754907103	11,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	SIGNATURE BANK	82669G104	4,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	SERVICE CORP INTL	817565104	19,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	SEI CORPORATION	784117103	21,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	SIGNET JEWELERS	G81276100	7,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	SILICON VALLEY BANCSHARES	78486Q101	4,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	SILICON LABORATORIES	826919102	6,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	SL GREEN REALTY CORP	78440X101	8,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	SILGAN HOLDINGS INC	827048109	4,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	SOLERA HOLDINGS INC	83421A104	18,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	SM ENERGY CO	78454L100	8,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	SENIOR HOUSING PROP	81721M109	17,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	SYNOPSYS, INC.*	871607107	18,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	SYNOVUS FINANCIAL CO	87161C105	132,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	SUPERIOR ENERGY SERV	868157108	20,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	SPX CORPCOM	784635104	4,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	STERIS CORP	859152100	8,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	STEEL DYNAMICS	858119100	21,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	QUESTAR CORP	748356102	16,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	STATE STREET CORP	857477103	11,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	SOLARWINDS INC	83416B109	9,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	SKYWORKS SOLUTIONS I	83088M102	49,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	SENSIENT TECH CORP	81725T100	4,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	AT&T	00206R102	10,890	
ADVANCE_CAPITAL_I_INC	2013-10-21	TAUBMAN CENTERS INC	876664103	6,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	TORONTO DOMINION	891160509	12,590	
ADVANCE_CAPITAL_I_INC	2013-10-21	TELEPHONE & DATA SYS	879433829	13,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	TIDEWATER INC	886423102	7,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	Teva Pharmaceutical	881624209	26,470	
ADVANCE_CAPITAL_I_INC	2013-10-21	TEREX CORP	880779103	10,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	TELEFLEX INC	879369106	5,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	TRIUMPH GROUP INCCOM	896818101	6,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	TARGET CORP.	87612E106	12,540	
ADVANCE_CAPITAL_I_INC	2013-10-21	THORATEC CORPORATION	885175307	8,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	TIBCO SOFTWARE INC	88632Q103	9,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	TJX COMPANIES, INC.	872540109	17,680	
ADVANCE_CAPITAL_I_INC	2013-10-21	TIMKEN CO	887389104	7,500	
ADVANCE_CAPITAL_I_INC	2013-10-21	TOLL BROTHERS, INC.	889478103	9,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	TEMPUR-PEDIC INTER	88023U101	8,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	Trimble Navigation	896239100	23,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	TRINITY INDS INC	896522109	7,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	ST PAUL TRAVELERS CO	89417E109	14,390	
ADVANCE_CAPITAL_I_INC	2013-10-21	TRW Automotive Holdings Co	87264S106	9,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	TRACTOR SUPPLY CO	892356106	13,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	TUPPERWARE BRANDS	899896104	6,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	TOWERS WATSON & CO	891894107	5,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	TW TELECOM INC	87311L104	9,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	TIME WARNER INC	887317303	12,910	
ADVANCE_CAPITAL_I_INC	2013-10-21	UNDER ARMOUR INC	904311107	7,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	UDR INCCOM	902653104	23,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	UGI HOLDING CORPCOM	902681105	10,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	UNIVERSAL HEALTH SVS	913903100	8,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	UNITED NATURAL FOODS	911163103	4,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	UNITEDHEALTH GROUP I	91324P102	9,370	
ADVANCE_CAPITAL_I_INC	2013-10-21	UPS	911312106	7,090	
ADVANCE_CAPITAL_I_INC	2013-10-21	UNITED RENTALS INC.	911363109	11,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	URS CORPCM	903236107	6,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	U.S. BANCORP	902973304	16,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	UNITED TECHNOLOGIES CORPORATION	913017109	8,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	UNIVERSAL CORP	913456109	4,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	VISA INC	92826C839	6,790	
ADVANCE_CAPITAL_I_INC	2013-10-21	VALSPAR CORPORATION	920355104	7,600	
ADVANCE_CAPITAL_I_INC	2013-10-21	VALERO ENERGY CORP	91913Y100	22,640	
ADVANCE_CAPITAL_I_INC	2013-10-21	VALLEY NATIONAL BANC	919794107	19,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	VALMONT INDUSTRIES	920253101	3,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	VODAFONE GROUP PLC	92857W209	13,590	
ADVANCE_CAPITAL_I_INC	2013-10-21	VERTEX PHARMA.	92532F100	20,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	VISHAY INTERTECHNOLO	928298108	12,400	
ADVANCE_CAPITAL_I_INC	2013-10-21	VECTREN CORPORATION	92240G101	7,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	VERIZON COMM	92343V104	16,830	
ADVANCE_CAPITAL_I_INC	2013-10-21	WABTEC	929740108	9,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	WASHINGTON FEDERAL	938824109	16,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	WALGREEN CO	931422109	8,270	
ADVANCE_CAPITAL_I_INC	2013-10-21	WEBSTER FINANCIAL	947890109	13,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	WELLS FARGO	949746101	13,800	
ADVANCE_CAPITAL_I_INC	2013-10-21	WHIRLPOOL CORPORATIO	963320106	9,390	
ADVANCE_CAPITAL_I_INC	2013-10-21	WAL-MART	931142103	11,440	
ADVANCE_CAPITAL_I_INC	2013-10-21	WESTAR ENERGY INC	95709T100	12,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	WR BERKLEY CORP	084423102	10,200	
ADVANCE_CAPITAL_I_INC	2013-10-21	WEINGARTEN REALTY INVESTORS	948741103	10,300	
ADVANCE_CAPITAL_I_INC	2013-10-21	WILLIAMS-SONOMA, INC.*	969904101	5,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	AQUA AMERICA INC.	03836W103	16,375	
ADVANCE_CAPITAL_I_INC	2013-10-21	WHITEWAVE FOODS CO	966244105	15,900	
ADVANCE_CAPITAL_I_INC	2013-10-21	WOODWARD INC.	980745103	5,700	
ADVANCE_CAPITAL_I_INC	2013-10-21	CIMAREX ENERGY CO	171798101	8,000	
ADVANCE_CAPITAL_I_INC	2013-10-21	EXXON MOBIL CORP.	30231G102	9,070	
ADVANCE_CAPITAL_I_INC	2013-10-21	ALLEGHANY CORP	017175100	1,100	
ADVANCE_CAPITAL_I_INC	2013-10-21	ZEBRA TECHNOLOGIES	989207105	5,000	
ADVANCE_CAPITAL_I_INC	2013-08-13	AARONS INC	002535300	11,200	
ADVANCE_CAPITAL_I_INC	2013-08-13	ADVANCE AUTO PARTS	00751Y106	3,900	
ADVANCE_CAPITAL_I_INC	2013-08-13	APPLE COMPUTER	037833100	2,980	
ADVANCE_CAPITAL_I_INC	2013-08-13	AMERISOURCE BERGEN	03073E105	10,980	
ADVANCE_CAPITAL_I_INC	2013-08-13	AMERICAN CAMPUS	024835100	13,000	
ADVANCE_CAPITAL_I_INC	2013-08-13	ACE Limited	H0023R105	9,450	
ADVANCE_CAPITAL_I_INC	2013-08-13	AECOM TECHNOLOGY	00766T100	9,800	
ADVANCE_CAPITAL_I_INC	2013-08-13	ALLIANCE DATASYS	018581108	5,500	
ADVANCE_CAPITAL_I_INC	2013-08-13	AMERICAN EAGLE	02553E106	16,900	
ADVANCE_CAPITAL_I_INC	2013-08-13	AETNA INC.	00817Y108	9,700	
ADVANCE_CAPITAL_I_INC	2013-08-13	AMERICAN FIN. GRP.	025932104	9,700	
ADVANCE_CAPITAL_I_INC	2013-08-13	AGCO CO	001084102	9,100	
ADVANCE_CAPITAL_I_INC	2013-08-13	AGRIUM INC	008916108	9,340	
ADVANCE_CAPITAL_I_INC	2013-08-13	APOLLO INVESTMENT CO	03761U106	21,800	
ADVANCE_CAPITAL_I_INC	2013-08-13	ARTHUR GALLAGHER CO	363576109	12,400	
ADVANCE_CAPITAL_I_INC	2013-08-13	ALBEMARLE CORP	012653101	8,600	
ADVANCE_CAPITAL_I_INC	2013-08-13	ALASKA AIR GROUP	011659109	9,100	
ADVANCE_CAPITAL_I_INC	2013-08-13	ALLSTATE CORP	020002101	17,150	
ADVANCE_CAPITAL_I_INC	2013-08-13	AMC NETWORKS INC	00164V103	3,500	
ADVANCE_CAPITAL_I_INC	2013-08-13	AMETEK INC	031100100	23,400	
ADVANCE_CAPITAL_I_INC	2013-08-13	AFFILIATED MANAGERS GROUP	008252108	5,000	
ADVANCE_CAPITAL_I_INC	2013-08-13	AMGEN, INC.*	031162100	8,120	
ADVANCE_CAPITAL_I_INC	2013-08-13	ANSYS INC.	03662Q105	7,100	
ADVANCE_CAPITAL_I_INC	2013-08-13	AOL INC	00184X105	7,400	
ADVANCE_CAPITAL_I_INC	2013-08-13	APACHE CORPORATION	037411105	14,650	
ADVANCE_CAPITAL_I_INC	2013-08-13	ALEXANDRIA REAL EST	015271109	6,800	
ADVANCE_CAPITAL_I_INC	2013-08-13	ARROW ELECTRONIC	042735100	10,400	
ADVANCE_CAPITAL_I_INC	2013-08-13	ASSOCIATED BANC-CORP	045487105	16,500	
ADVANCE_CAPITAL_I_INC	2013-08-13	ASHLAND INC.	044209104	7,100	
ADVANCE_CAPITAL_I_INC	2013-08-13	ASCENA RETAIL GROUP	04351G101	60,100	
ADVANCE_CAPITAL_I_INC	2013-08-13	ATMEL CORPORATION	049513104	42,800	
ADVANCE_CAPITAL_I_INC	2013-08-13	APTAR GROUP INC.	038336103	6,200	
ADVANCE_CAPITAL_I_INC	2013-08-13	ATWOOD OCEANICS INC	050095108	8,000	
ADVANCE_CAPITAL_I_INC	2013-08-13	AVNET INC	053807103	16,800	
ADVANCE_CAPITAL_I_INC	2013-08-13	AMERICAN EXPRESS COMPANY	025816109	12,500	
ADVANCE_CAPITAL_I_INC	2013-08-13	BED BATH & BEYOND, INC.*	075896100	9,000	
ADVANCE_CAPITAL_I_INC	2013-08-13	BE AEROSPACE INC	073302101	10,100	
ADVANCE_CAPITAL_I_INC	2013-08-13	FRANKLIN RESOURCES, INC.	354613101	5,920	
ADVANCE_CAPITAL_I_INC	2013-08-13	GENERAL CABLE CORP	369300108	8,400	
ADVANCE_CAPITAL_I_INC	2013-08-13	BAKER HUGHES INC.	057224107	17,880	
